collectioncode,catalognumber,scientificname,commonname,detectedby,station,receiver,receiver_depth,tagname,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,21.88388889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,21.94111111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,21.98694444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.05722222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.21333333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.27222222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.32055556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.36611111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.40555556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.47
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.49222222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.51861111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.60972222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.63
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,22.68083333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,23.14944444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,23.21277778
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,23.57083333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,23.65944444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,23.92194444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,8,8,23.955
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,0.003055556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,0.047777778
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,0.241111111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,0.351111111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,0.78
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,0.969722222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,1.361666667
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,1.833333333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,1.915
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,3.850833333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,5.728055556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,5.808333333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,5.854444444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,5.93
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,5.990833333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,6.129722222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,6.158333333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,6.198055556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,6.225555556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,6.263055556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,6.726666667
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,6.765
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,6.8225
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,7.137777778
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,7.188888889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,7.336388889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,7.416666667
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,7.655555556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,7.705555556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,7.874444444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,7.985555556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,8.207222222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,8.359166667
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,8.417222222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,8.583611111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,8.674444444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,8.701388889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.029722222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.0975
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.123888889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.178611111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.250833333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.3975
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.485555556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.604444444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,9.763055556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.0775
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.31333333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.34
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.375
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.41333333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.45861111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.61722222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.84416667
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.88888889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,10.91805556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.10027778
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.13277778
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.44277778
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.47361111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.55333333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.57444444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.59861111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.67083333
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.83305556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,11.98444444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,12.57888889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,12.60888889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,12.65027778
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,12.76722222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,12.85722222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,12.8875
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.15166667
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.2675
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.29472222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.39972222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.43472222
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.49416667
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.51805556
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.58944444
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.62111111
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.66638889
UNCST,UNCST-17765-2018-08-31,Carcharias taurus,sand tiger shark,RSTSNCA,USS SCHURZ,485648,32.42424242,A69-9001-17765,UTC,-76.6021,34.1872,0101000020E6100000FB3A70CE882653C0D5E76A2BF6174140,2023,1,9,9,13.7675
